product_id,height,width,length,weight,can_mix
281488,8.1,2.1,8.6,14,Food
281489,8.1,2.1,8.6,14,Food
281490,8.1,2.7,2.7,14,Food
281491,8.1,3.5,13.7,250,Food
281492,8.1,1.8,9.8,12,Food
281493,8.1,10.1,2,1,Food
281494,8.154,10.008,1.972,1,Food
281495,8.2,2,10,6,Food
281496,8.2,7.2,7.2,20,Food
281497,8.2,2,8.7,10,Food
281498,8.2,3.1,9.6,30,Food
281499,8.2,5.9,5.9,1,Food
281500,8.2,1.9,6.2,30,Food
281501,8.25,4.05,10.15,20,Food
281502,8.3,2,8.3,1,Food
281503,8.3,3.5,16,2,Food
281504,8.3,2,3.5,30,Food
281505,8.3,5.5,6.5,10,Food
281506,8.3,1.8,3.7,30,Food
281507,8.3,3.4,6.5,30,Food
281508,8.3,3.4,6.5,20,Food
281509,8.4,6.4,3,30,Food
281510,8.4,2,3.5,20,Food
281511,8.4,4.7,15.3,1,Food
281512,8.4,3.5,2,100,Food
281513,8.4,2.9,11.2,10,Food
281514,8.5,3,3,15,Food
281515,8.5,3.5,6.3,30,Food
281516,8.5,3.5,6.3,30,Food
281517,8.5,9,1.7,10,Food
281518,8.5,17.7,10.5,28,Food
281519,8.5,4.1,3,5,Food
281520,8.5,3,3,1,Food
281521,8.5,1.5,15.5,10,Food
281522,8.5,3.5,10.5,10,Food
281523,8.5,7.5,7.5,15,Food
281524,8.5,3.5,6.5,24,Food
281525,8.5,2,3.5,30,Food
281526,8.5,3,3,1,Food
281527,8.5,3.5,6.3,30,Food
281528,8.5,2,3.5,30,Food
281529,8.5,12.5,7,28,Food
281530,8.5,2.7,12.6,30,Food
281531,8.5,11,9,15,Food
281532,8.5,12.5,7,3,Food
281533,8.5,3,4,1,Food
281534,8.5,2,6.5,14,Food
281535,8.5,2.9,10.5,8,Food
281536,8.5,7.5,7.5,15,Food
281537,8.5,4,3,1,Food
281538,8.5,5.5,5.5,30,Food
281539,8.5,3,4,1,Food
281540,8.5,5.5,6.6,60,Food
281541,8.5,5.65,6.55,60,Food
281542,8.5,5.8,5,60,Food
281543,8.5,2,11,15,Food
281544,8.5,3,4,5,Food
281545,8.5,2,11,30,Food
281546,8.5,3,4,1,Food
281547,8.5,7,12.5,28,Food
281548,8.5,4.8,3.5,120,Food
281549,8.5,4.8,3.5,120,Food
281550,8.5,4.8,3.5,1,Food
281551,8.5,4.8,3.5,1,Food
281552,8.5,4.8,3.5,18,Food
281553,8.5,10.1,4.2,32,Food
281554,8.5,10.5,1.5,30,Food
281555,8.5,0.7,14,30,Food
281556,8.5,4,3,5,Food
281557,8.5,10.1,4.2,28,Food
281558,8.53,4.1,4.1,60,Food
281559,8.6,3.5,3.5,20,Food
281560,8.6,13.8,2.1,1,Food
281561,8.6,3.6,4.6,100,Food
281562,8.6,4.5,4.5,60,Food
281563,8.6,4.5,4.5,60,Food
281564,8.6,2.5,15.7,14,Food
281565,8.6,4.5,3,1,Food
281566,8.6,3.6,3.6,15,Food
281567,8.6,4.2,4.2,60,Food
281568,8.7,5.5,5.5,30,Food
281569,8.7,2,10,4,Food
281570,8.7,4.5,3,1,Food
281571,8.7,2.5,14.3,4,Food
281572,8.7,3,4.4,5,Food
281573,8.7,3,4.5,1,Food
281574,8.7,4.5,4.5,60,Food
281575,8.7,2.8,8.5,10,Food
281576,8.7,4.4,3,15,Food
281577,8.8,4,10.2,100,Food
281578,8.8,4.5,3,15,Food
281579,8.8,3,2.8,10,Food
281580,8.8,4,3,10,Food
281581,8.8,4.5,3,1,Food
281582,8.8,3,4.5,1,Food
281583,8.8,1.5,6.5,14,Food
281584,8.8,1.2,11.3,10,Food
281585,8.8,1.8,6,10,Food
281586,8.8,4,9,12,Food
281587,8.8,4,9,12,Food
281588,8.8,2.9,4.5,1,Food
281589,8.8,4,4,40,Food
281590,8.9,2.1,10.4,3,Food
281591,8.9,4.6,4.6,60,Food
281592,8.9,4.6,4.6,30,Food
281593,8.9,4.6,2.7,15,Food
281594,8.9,4.6,2.7,1,Food
281595,8.9,4.65,4.65,60,Food
281596,8.9,2.7,4.6,10,Food
281597,8.9,2.7,4.6,5,Food
281598,8.9,4.6,2.7,5,Food
281599,8.9,4.7,4.7,60,Food
281600,8.9,4.6,2.7,5,Food
281601,9,3.4,3.5,30,Food
281602,9,3,3,30,Food
281603,9,6,7,2.2,Food
281604,9,4,4,15,Food
281605,9,1,7,35,Food
281606,9,3.5,9,60,Food
281607,9,3.5,9,60,Food
281608,9,3.9,3.9,1,Food
281609,9,4.5,2.8,15,Food
281610,9,1.9,10,30,Food
281611,9,9.3,2.9,12,Food
281612,9,9.2,2.9,1,Food
281613,9,5,5,30,Food
281614,9,16,4.5,60,Food
281615,9,3.9,3.9,1,Food
281616,9,5.5,5.7,30,Food
281617,9,4.7,4.7,1,Food
281618,9,3.9,3.9,1,Food
281619,9,4.5,2.8,1,Food
281620,9,8.5,16,30,Food
281621,9,3.5,11.2,30,Food
281622,9,7.1,9,10,Food
281623,9,1.5,6.5,28,Food
281624,9,3.8,1.5,1,Food
281625,9,9.2,2.9,1,Food
281626,9,10,2,30,Food
281627,9,2,9,12,Food
281628,9,7.6,2.5,1,Food
281629,9,3.2,3.2,1,Food
281630,9,2.3,10.5,10,Food
281631,9,4.5,10.5,20,Food
281632,9,22.1,2,30,Food
281633,9,16,4,80,Food
281634,9,3,6,21,Food
281635,9,3,4.5,1,Food
281636,9,5.5,4.7,2,Food
281637,9,2.7,5.5,30,Food
281638,9,5,5,60,Food
281639,9,4,98,10,Food
281640,9,9,5,30,Food
281641,9,3.3,3.3,30,Food
281642,9,4.4,5.5,3,Food
281643,9,2.8,4.5,1,Food
281644,9,2.5,14.5,20,Food
281645,9,2.5,14.5,50,Food
281646,9,3,7,10,Food
281647,9,2,10,120,Food
281648,9,7,7,60,Food
281649,9,12,4.5,28,Food
281650,9.1,3.6,3.6,1,Food
281651,9.1,11.8,6.3,10,Food
281652,9.1,13.8,6.3,10,Food
281653,9.1,5.5,5.5,30,Food
281654,9.1,3.6,11.1,30,Food
281655,9.1,3.6,3.6,1,Food
281656,9.1,4.7,4.7,60,Food
281657,9.1,7.2,2.8,10,Food
281658,9.2,3.7,3.7,30,Food
281659,9.2,8.7,6.2,7,Food
281660,9.2,4.7,4.5,45,Food
281661,9.2,3.7,3.7,30,Food
281662,9.2,7.6,6.8,1,Food
281663,9.2,3.7,3.7,30,Food
281664,9.2,3.7,3.7,30,Food
281665,9.2,2,7.2,10,Food
281666,9.3,2.2,6.8,2,Food
281667,9.3,2.1,6,15,Food
281668,9.3,3,6.9,30,Food
281669,9.3,6.5,8.6,100,Food
281670,9.3,4.1,5.1,10,Food
281671,9.3,3.2,5,NULL,Food
281672,9.3,6.9,6.9,300,Food
281673,9.4,9.3,9.3,1,Food
281674,9.4,2.4,10.5,30,Food
281675,9.4,6.7,4.6,30,Food
281676,9.5,1.7,5,30,Food
281677,9.5,4.8,2.2,28,Food
281678,9.5,6.8,1.5,10,Food
281679,9.5,4.5,4.5,90,Food
281680,9.5,4.5,5,120,Food
281681,9.5,5,3.5,200,Food
281682,9.5,2.6,2,5,Food
281683,9.5,3,8,30,Food
281684,9.5,5.2,5.2,30,Food
281685,9.5,12,2.5,14,Food
281686,9.5,13.6,4.2,36,Food
281687,9.5,5.5,5.5,50,Food
281688,9.5,12,8,60,Food
281689,9.5,9,14.5,56,Food
281690,9.5,3.5,3.5,1,Food
281691,9.5,3.9,7.1,30,Food
281692,9.6,5.1,3.6,1,Food
281693,9.6,3.5,3.5,5,Food
281694,9.6,4.8,15.2,1,Food
281695,9.6,1.8,12,7,Food
281696,9.6,14.5,8.8,56,Food
281697,9.6,14.5,5.2,28,Food
281698,9.6,6.3,15.2,28,Food
281699,9.6,6.3,15.2,28,Food
281700,9.6,6.3,15.2,28,Food
281701,9.6,4.2,12,28,Food
281702,9.6,1.8,12,7,Food
281703,9.6,4.7,12.6,30,Food
281704,9.65,2.45,4,30,Food
281705,9.7,2.3,7.5,20,Food
281706,9.7,2,4.8,30,Food
281707,9.7,5,5,10,Food
281708,9.7,6.5,3.35,1,Food
281709,9.7,15,7.1,1,Food
281710,9.7,3.2,16.4,1,Food
281711,9.7,1.8,12,1,Food
281712,9.7,3.5,3.5,30,Food
281713,9.7,3,12,3,Food
281714,9.7,1.5,15,30,Food
281715,9.8,4.2,4.2,30,Food
281716,9.8,2,12.3,7,Food
281717,9.8,12.3,2.7,14,Food
281718,9.8,2.7,12.3,14,Food
281719,9.8,0.6,4,36,Food
281720,9.8,5.4,5.4,30,Food
281721,9.9,5,5,133,Food
281722,9.9,9.9,6.4,1,Food
281723,9.9,2,6.8,1,Food
281724,9.9,3.3,4.2,1,Food
281725,9.9,4.7,4.7,60,Food
281726,10,3,10,1,Food
281727,10,2,6.5,28,Food
281728,10,3,10,120,Food
281729,10,3,10,100,Food
281730,10,3,10,90,Food
281731,10,3,10,90,Food
281732,10,2.5,7,1,Food
281733,10,3,10,1,Food
281734,10,3,10,15,Food
281735,10,3,10,1,Food
281736,10,3,10,5,Food
281737,10,3,10,10,Food
281738,10,3,10,30,Food
281739,10,3,10,20,Food
281740,10,3,10,15,Food
281741,10,3,10,7,Food
281742,10,2.5,7,15,Food
281743,10,3,10,30,Food
281744,10,3,10,30,Food
281745,10,3,10,20,Food
281746,10,3,10,30,Food
281747,10,3.2,5.5,30,Food
281748,10,6.7,6.7,100,Food
281749,10,3,10,45,Food
281750,10,3,10,30,Food
281751,10,4.9,4.9,30,Food
281752,10,3,10,1,Food
281753,10,3,10,1,Food
281754,10,3,10,3,Food
281755,10,3,7,30,Food
281756,10,3.7,3.7,20,Food
281757,10,5.3,5.1,60,Food
281758,10,3,10,5,Food
281759,10,3,10,120,Food
281760,10,3,10,10,Food
281761,10,3,10,1,Food
281762,10,3,10,7,Food
281763,10,3,4,30,Food
281764,10,3,10,6,Food
281765,10,3,10,1,Food
281766,10,3,10,30,Food
281767,10,3,10,10,Food
281768,10,3,10,21,Food
281769,10,3,10,150,Food
281770,10,3,10,20,Food
281771,10,3,4.3,30,Food
281772,10,3,10,20,Food
281773,10,3,10,100,Food
281774,10,3,10,30,Food
281775,10,3,10,4,Food
281776,10,3,10,6,Food
281777,10,3,4.3,1,Food
281778,10,3,10,1,Food
281779,10,6.7,6.7,1,Food
281780,10,3,10,1,Food
281781,10,3,10,12,Food
281782,10,4,15.5,1,Food
281783,10,3,10,50,Food
281784,10,3,10,1,Food
281785,10,3,10,30,Food
281786,10,3,10,20,Food
281787,10,3,10,1,Food
281788,10,3,10,1,Food
281789,10,3,10,1,Food
281790,10,3,10,1,Food
281791,10,3,10,90,Food
281792,10,3,10,90,Food
281793,10,3,10,1,Food
281794,10,3,10,1,Food
281795,10,6.2,5.6,60,Food
281796,10,7,3,30,Food
281797,10,5.5,3.3,1,Food
281798,10,1.5,10,28,Food
281799,10,5,4,1,Food
281800,10,3.8,6.4,20,Food
281801,10,8.2,11.5,21,Food
281802,10,8.2,11.5,21,Food
281803,10,8.2,11.5,21,Food
281804,10,8.2,11.5,28,Food
281805,10,8.2,11.5,21,Food
281806,10,3.1,7.6,2,Food
281807,10,4.5,4.5,50,Food
281808,10,3.5,5,1,Food
281809,10,3,10,4,Food
281810,10,2,10,2,Food
281811,10,4.5,16,250,Food
281812,10,3,10,28,Food
281813,10,3,10,21,Food
281814,10,3,10,1,Food
281815,10,3,10,1,Food
281816,10,3,10,30,Food
281817,10,3,10,30,Food
281818,10,3,10,30,Food
281819,10,3,10,50,Food
281820,10,2.5,3.3,30,Food
281821,10,5.15,4.9,14,Food
281822,10,3,10,30,Food
281823,10,3,10,8,Food
281824,10,3,10,30,Food
281825,10,3,10,4,Food
281826,10,3,10,1,Food
281827,10,3,3,1,Food
281828,10,3,10,200,Food
281829,10,3,10,1,Food
281830,10,4.8,4.6,3,Food
281831,10,4.7,4.9,1,Food
281832,10,2.5,7,20,Food
281833,10,2.5,7,20,Food
281834,10,3,3,60,Food
281835,10,5,5,1,Food
281836,10,7.5,2,20,Food
281837,10,3,10,30,Food
281838,10,7,3.5,30,Food
281839,10,3,10,5,Food
281840,10,3,10,1,Food
281841,10,3,10,1,Food
281842,10.1,3.4,5.6,1,Food
281843,10.1,3.4,5.6,1,Food
281844,10.1,5.7,5.4,120,Food
281845,10.1,3.5,6.5,30,Food
281846,10.1,5.7,5.4,120,Food
281847,10.1,2.5,8,8,Food
281848,10.1,2,4.2,30,Food
281849,10.1,3.5,4.2,1,Food
281850,10.15,2.95,4.25,30,Food
281851,10.2,4.3,3.2,18,Food
281852,10.2,4.3,6.5,127,Food
281853,10.2,3.3,5.5,1,Food
281854,10.2,5.8,3.9,15,Food
281855,10.2,3.4,5.2,1,Food
281856,10.2,3.4,5.2,1,Food
281857,10.2,14.5,5.5,28,Food
281858,10.2,1.1,7.4,1,Food
281859,10.2,6.3,8.3,10,Food
281860,10.2,1.3,4.4,30,Food
281861,10.2,3,4.2,30,Food
281862,10.2,3.2,7.7,3,Food
281863,10.2,2,10.2,1,Food
281864,10.3,3.8,3.8,1,Food
281865,10.3,5,5,100,Food
281866,10.3,5.7,3.4,1,Food
281867,10.3,5,5,60,Food
281868,10.3,5,5,60,Food
281869,10.3,5,5,90,Food
281870,10.3,3.9,3.9,60,Food
281871,10.3,2,4.3,20,Food
281872,10.3,3.6,5.1,18,Food
281873,10.3,3.5,3.6,30,Food
281874,10.3,4.2,2.8,1,Food
281875,10.3,5.3,5.3,50,Food
281876,10.3,4.9,1.8,14,Food
281877,10.31,4.32,2.06,10,Food
281878,10.4,3.9,3.9,1,Food
281879,10.4,7.5,2.3,24,Food
281880,10.4,11.4,4.1,50,Food
281881,10.4,4.3,2.1,10,Food
281882,10.4,4.9,4.9,28,Food
281883,10.5,1.9,10.5,1,Food
281884,10.5,3.8,9.3,10,Food
281885,10.5,6.5,2.3,10,Food
281886,10.5,3.2,10.3,30,Food
281887,10.5,12.2,1.5,15,Food
281888,10.5,3,4.5,40,Food
281889,10.5,4.2,4.2,60,Food
281890,10.5,4,6.5,15,Food
281891,10.5,3.4,3.4,1,Food
281892,10.5,4.5,4.5,60,Food
281893,10.5,5,5,1,Food
281894,10.5,1.7,5.2,30,Food
281895,10.5,12.4,12.4,28,Food
281896,10.5,2.4,12.5,14,Food
281897,10.5,5.5,4.5,20,Food
281898,10.5,5.5,4.5,30,Food
281899,10.5,4.2,4.2,60,Food
281900,10.5,5.6,5.6,100,Food
281901,10.5,10,6.5,20,Food
281902,10.5,8.9,2.1,10,Food
281903,10.5,2.4,12.5,28,Food
281904,10.5,13.5,1.8,6,Food
281905,10.5,2.5,12.5,14,Food
281906,10.5,6,12,30,Food
281907,10.5,2.5,8.4,28,Food
281908,10.5,4.7,9.1,30,Food
281909,10.5,4.2,9.1,1,Food
281910,10.5,4,5,28,Food
281911,10.5,4.5,6.6,12,Food
281912,10.5,9.1,4.2,1,Food
281913,10.5,4.2,4.2,60,Food
281914,10.6,1.8,8.2,1,Food
281915,10.6,1.8,8.2,4,Food
281916,10.6,1.8,8.2,1,Food
281917,10.6,8.1,2.6,10,Food
281918,10.6,8.1,2.6,10,Food
281919,10.6,4.8,9.1,1,Food
281920,10.68,4.95,4.95,120,Food
281921,10.7,10.7,4.4,21,Food
281922,10.7,17.8,8.5,28,Food
281923,10.7,4.7,4.7,100,Food
281924,10.7,5.1,5.1,120,Food
281925,10.7,5.1,5.1,120,Food
281926,10.7,1.9,5.3,14,Food
281927,10.7,7.5,3.2,15,Food
281928,10.7,4.6,7.6,6,Food
281929,10.7,3,8,1,Food
281930,10.7,2,8,10,Food
281931,10.7,2.7,7,28,Food
281932,10.7,2.7,6.7,30,Food
281933,10.7,5.3,5.3,60,Food
281934,10.7,2.7,6.7,7,Food
281935,10.8,6.7,5.5,100,Food
281936,10.8,3.3,2,1,Food
281937,10.8,1.5,16.1,10,Food
281938,10.8,1.5,16.1,30,Food
281939,10.8,2,8.1,20,Food
281940,10.8,5.6,5.4,15,Food
281941,10.8,16.1,30,30,Food
281942,10.8,16.1,30,10,Food
281943,10.8,5.65,5.4,120,Food
281944,10.8,5.45,5.65,1,Food
281945,10.8,5.7,5.5,1,Food
281946,10.8,5.65,5.45,120,Food
281947,10.8,5.4,5.65,30,Food
281948,10.8,16.1,4.4,28,Food
281949,10.9,5.1,5.1,1,Food
281950,10.9,2,4.6,10,Food
281951,10.9,5.3,5.3,120,Food
281952,10.9,2,4.6,10,Food
281953,10.9,6.3,4.8,150,Food
281954,10.9,5.6,5,90,Food
281955,10.9,2,4.6,20,Food
281956,10.9,2,4.6,20,Food
281957,10.9,4,4,10,Food
281958,10.9,4.2,7.6,6,Food
281959,10.9,7.5,14.6,24,Food
281960,10.9,14.6,7.6,24,Food
281961,10.9,5.3,5.3,120,Food
281962,10.9,5.7,5.7,120,Food
281963,10.9,2,8.1,30,Food
281964,10.9,2.6,2.6,1,Food
281965,10.9,6.5,6.5,1,Food
281966,10.9,5.7,5.7,1,Food
281967,11,3.5,4.7,40,Food
281968,11,1.5,4,1,Food
281975,11,6,6,1,Food
281976,11,5.3,5.3,120,Food
281977,11,5.2,5.2,1,Food
281978,11,5.2,5.2,80,Food
281979,11,5,5,120,Food
281980,11,5.2,5.2,100,Food
281981,11,5.8,5.3,50,Food
281982,11,5.2,5.2,100,Food
281983,11,2,4.6,10,Food
281984,11,5.5,5.5,1,Food
281985,11,5,5,100,Food
281986,11,3.8,4.4,1,Food
281987,11,5,5,100,Food
281988,11,1.8,5.5,7,Food
281989,11,5.7,5.7,100,Food
281990,11,1.8,5.5,1,Food
281991,11,5.2,5.2,90,Food
281992,11,3.5,3.5,30,Food
281993,11,3.5,3.5,30,Food
281994,11,4.4,7.8,10,Food
281995,11,5.4,5.4,120,Food
281996,11,5.3,5.1,100,Food
281997,11,1.8,5.5,20,Food
281998,11,1.8,5.5,10,Food
281999,11,1.8,5.5,10,Food
282000,11,3.5,4,30,Food
282001,11,5,14,500,Food
282002,11,3.1,7.1,28,Food
282003,11,14.6,4.8,2,Food
282004,11,4.5,8,6,Food
282005,11,5.5,5.5,120,Food
282006,11,4.5,4.5,1,Food
282007,11,16.5,3.5,1,Food
282008,11,16.5,5.5,30,Food
282009,11,5,3,1,Food
282010,11,3.5,4,18,Food
282011,11,2,7.5,7,Food
282012,11,7,7,1,Food
282013,11,6.5,13,100,Food
282014,11,5.6,5.6,120,Food
282015,11,8,4,1,Food
282016,11,2,8,1,Food
282017,11,4.5,4.5,100,Food
282018,11,2,11,10,Food
282019,11,4.5,7.9,6,Food
282020,11,2.4,8,28,Food
282021,11,5,5,60,Food
282022,11,7.5,4.6,6,Food
282023,11,2,15,3,Food
282024,11,5,11,120,Food
282025,11,3.5,3.5,18,Food
282026,11,2,6.6,1,Food
282027,11,2,6.6,3,Food
282028,11,2,6.6,3,Food
282029,11,2,6.6,3,Food
282030,11,3.9,3.9,1,Food
282031,11,5.3,5.3,60,Food
282032,11,7.9,1.5,3,Food
282033,11,10,5,60,Food
282034,11,5,5,120,Food
282035,11,3,6,30,Food
282036,11,3,6,30,Food
282037,11,2,8,1,Food
282038,11,5.6,5.7,100,Food
282039,11,7,7,1,Food
282040,11,2.5,2.5,1,Food
282041,11,2,17.5,1,Food
282042,11,4.5,6,1,Food
282043,11,5.3,5.2,100,Food
282044,11,5.3,5.3,1,Food
282045,11,5,11,50,Food
282046,11,5.5,5.5,50,Food
282047,11,4,4,30,Food
282048,11,5,4,50,Food
282049,11,6,4,1,Food
282050,11.1,1.9,7.9,3,Food
282051,11.1,1.9,7.9,1,Food
282052,11.1,6.4,8.1,12,Food
282053,11.1,1.9,7.9,3,Food
282054,11.1,1.9,7.9,3,Food
282055,11.1,5.4,5.4,20,Food
282056,11.1,2.2,7,14,Food
282057,11.1,3.8,7.9,6,Food
282058,11.1,1.9,7.9,1,Food
282059,11.1,5.5,5.8,100,Food
282060,11.1,3.8,7.9,6,Food
282061,11.1,1.9,7.9,1,Food
282062,11.1,1.9,7.9,3,Food
282063,11.1,2.2,7,28,Food
282064,11.1,8,1.2,8,Food
282065,11.1,3.8,7.9,6,Food
282066,11.13,5.6,5.43,120,Food
282067,11.2,2.4,2.4,15,Food
282068,11.2,2.4,2.4,15,Food
282069,11.2,2.4,2.4,15,Food
282070,11.2,2.4,4.9,60,Food
282071,11.2,2.4,2.4,15,Food
282072,11.2,5.5,5.5,120,Food
282073,11.2,2.2,6.6,30,Food
282074,11.2,3.6,3.6,1,Food
282075,11.2,5.4,5.5,1,Food
282076,11.2,3.3,6.2,30,Food
282077,11.3,5.6,5.6,120,Food
282078,11.3,5.1,4.7,20,Food
282079,11.3,5.4,5.4,100,Food
282080,11.3,5.2,5.2,60,Food
282081,11.3,2.5,13,2,Food
282082,11.3,10.9,16.4,1,Food
282083,11.3,5.65,5.4,120,Food
282084,11.3,5.65,5.4,120,Food
282085,11.3,5.4,5.4,1,Food
282086,11.3,4.6,4.6,1,Food
282087,11.4,5.7,5.7,60,Food
282088,11.4,6.2,3.3,28,Food
282089,11.4,9.1,1.8,1,Food
282090,11.5,6.5,6.5,15,Food
282091,11.5,5.5,5.5,1,Food
282092,11.5,1.7,5.2,30,Food
282093,11.5,2,5.5,30,Food
282094,11.5,5.5,5.5,90,Food
282095,11.5,5.5,5.5,100,Food
282096,11.5,10,3.5,30,Food
282097,11.5,5.5,5.5,90,Food
282098,11.5,6,6,80,Food
282099,11.5,4.5,4.3,1,Food
282100,11.5,6,6,120,Food
282101,11.5,5.5,5.5,120,Food
282102,11.5,5.5,5.5,90,Food
282103,11.5,4.1,4.1,1,Food
282104,11.5,4.1,4.1,1,Food
282105,11.5,5.2,5.3,1,Food
282106,11.5,7.7,5.7,1,Food
282107,11.5,5.6,5.7,1,Food
282108,11.5,9.5,3.5,30,Food
282109,11.6,1.5,4.6,10,Food
282110,11.6,2.3,4.6,30,Food
282111,11.6,2.3,4.6,1,Food
282112,11.6,2.8,2.8,28,Food
282113,11.6,4.6,4.6,120,Food
282114,11.7,2.2,5,30,Food
282115,11.7,1.5,4.7,21,Food
282116,11.7,2.1,6.7,28,Food
282117,11.7,5.5,5.5,120,Food
282118,11.7,4.7,4.7,120,Food
282119,11.7,4.1,8.6,1,Food
282120,11.7,4.1,8.6,1,Food
282121,11.7,5,5,100,Food
282122,11.8,2.5,6.7,28,Food
282123,11.8,5,6.1,100,Food
282124,11.8,5.3,7.7,60,Food
282125,11.8,5.7,2.1,1,Food
282126,11.8,2.2,9.1,20,Food
282127,11.8,1.7,3.3,30,Food
282128,11.8,7.3,4.7,6,Food
282129,11.8,3.3,4.8,1,Food
282130,11.8,5.15,5.5,60,Food
282131,11.8,5.15,5.5,60,Food
282132,11.8,4.7,3.8,30,Food
282133,11.8,4.5,6.8,1,Food
282134,11.9,4,4,30,Food
282135,12,5.2,12,120,Food
282136,12,3,5,21,Food
282137,12,1.7,5,2,Food
282138,12,8.5,8.2,240,Food
282139,12,2.5,5.5,1,Food
282140,12,5.7,5.7,1,Food
282141,12,4.6,8.9,30,Food
282142,12,2.3,6.7,28,Food
282143,12,2.8,2.4,15,Food
282144,12,2.8,2.4,15,Food
282145,12,3.5,5.5,1,Food
282146,12,14.2,1.7,20,Food
282147,12,3,5,50,Food
282148,12,3,5,350,Food
282149,12,6,7.9,1,Food
282150,12,5,4,50,Food
282151,12,2.5,5.5,30,Food
282152,12,6,6,50,Food
282153,12,6.8,6.8,260,Food
282154,12,5,5,100,Food
282155,12,5,6,20,Food
282156,12,5.3,5.3,120,Food
282157,12,5.8,7,100,Food
282158,12,7,7,90,Food
282159,12,4.9,5.5,1,Food
282160,12,6,6,120,Food
282161,12,8,8,60,Food
282162,12,2.5,8.4,6,Food
282163,12,4.2,6.3,30,Food
282164,12,4.6,10.5,1,Food
282165,12,5,6,1,Food
282166,12,6,5.5,120,Food
282167,12,3.5,4.5,1,Food
282168,12,3.5,4.5,1,Food
282169,12,3,2,15,Food
282170,12.1,5.8,5.8,100,Food
282171,12.1,7.8,10.5,60,Food
282172,12.1,6.6,6.6,260,Food
282173,12.2,1.2,9.1,1,Food
282174,12.2,2.8,2.2,15,Food
282175,12.2,6.6,6.6,1,Food
282176,12.2,7,5.2,120,Food
282177,12.2,2.7,5.2,1,Food
282178,12.3,6.6,5,70,Food
282179,12.3,5.5,5.5,120,Food
282180,12.3,3.2,4,20,Food
282181,12.3,6.7,6.7,1,Food
282182,12.3,8.4,8.4,600,Food
282183,12.4,1.9,5.4,5,Food
282184,12.4,8.6,8.6,500,Food
282185,12.4,6.1,6.1,50,Food
282186,12.4,6.7,6.7,60,Food
282187,12.5,5.7,5.5,120,Food
282188,12.5,5.6,5.6,120,Food
282189,12.5,5.7,5.7,180,Food
282190,12.5,5.7,5.5,100,Food
282191,12.5,4,4,50,Food
282192,12.5,4.8,3.5,60,Food
282193,12.5,3.9,6.5,20,Food
282194,12.5,2.5,6.4,30,Food
282195,12.5,2.5,6.4,30,Food
282196,12.5,2.5,6.4,30,Food
282197,12.5,2,7.3,30,Food
282198,12.5,3.3,7.3,14,Food
282199,12.5,2,7.3,6,Food
282200,12.5,3.8,3.8,30,Food
282201,12.5,4.5,4,1,Food
282202,12.5,3.5,11,30,Food
282203,12.5,6,11,60,Food
282204,12.5,3,5.7,7,Food
282205,12.5,6,6,120,Food
282206,12.5,6.3,6.3,60,Food
282207,12.5,3.4,4.1,1,Food
282208,12.5,8.5,8.5,56,Food
282209,12.5,4.8,3.8,50,Food
282210,12.5,5.7,5.5,1,Food
282211,12.5,4.2,4.2,1,Food
282212,12.5,4.2,4.2,1,Food
282213,12.6,2.7,2.7,20,Food
282214,12.6,9.2,3,0.5,Food
282215,12.6,3.6,3.6,30,Food
282216,12.6,2.7,2.7,1,Food
282217,12.6,2.7,2.7,1,Food
282218,12.6,4.2,4.2,1,Food
282219,12.6,5.7,5.7,120,Food
282220,12.6,12,4.3,20,Food
282221,12.6,3,4.3,10,Food
282222,12.7,5.7,5.7,120,Food
282223,12.7,2.5,10.9,1,Food
282224,12.7,4.3,4.2,1,Food
282225,12.7,6.5,6.5,60,Food
282226,12.8,3.6,5.4,1,Food
282227,12.8,5.7,5.7,120,Food
282228,12.8,5.4,3.4,120,Food
282229,12.9,6,5.2,1,Food
282230,12.9,3.1,5.4,30,Food
282231,13,5.7,5.7,120,Food
282232,13,3,4.4,40,Food
282233,13,2.2,3.3,20,Food
282234,13,4,4,1,Food
282235,13,8,2.6,1,Food
282236,13,2.5,8,1,Food
282237,13,4,4,1,Food
282238,13,3,4.4,30,Food
282239,13,9.3,7.8,96,Food
282240,13,3,4.4,30,Food
282241,13,5.1,5,1,Food
282242,13,5,4,1,Food
282243,13,5,5,50,Food
282244,13,4,4.2,50,Food
282245,13,6,6,50,Food
282246,13,6.5,4.5,1,Food
282247,13,5,5,120,Food
282248,13,5,3,120,Food
282249,13,5,5,120,Food
282250,13,6,13,24,Food
282251,13,6,6,1,Food
282252,13,3,3,600,Food
282253,13,6,8.5,70,Food
282254,13,5,12,50,Food
282255,13,6,6,90,Food
282256,13,4,4,50,Food
282257,13,4,4,100,Food
282258,13,3.2,3.2,30,Food
282259,13.1,2.9,2.9,20,Food
282260,13.1,8,2.5,30,Food
282261,13.1,8,2.5,25,Food
282262,13.1,3.4,2.5,20,Food
282263,13.1,8,2.5,25,Food
282264,13.2,3.2,3.2,30,Food
282265,13.2,5.8,4,150,Food
282266,13.2,3,6,30,Food
282267,13.2,2.7,2.7,30,Food
282268,13.2,4.7,4.7,120,Food
282269,13.2,2.6,2.6,25,Food
282270,13.3,6,4,120,Food
282271,13.3,3.5,3.5,1,Food
282272,13.3,3.5,3.5,1,Food
282273,13.3,2,9,30,Food
282274,13.4,4.8,8.9,15,Food
